"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-03","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","12.45","","","","2"
"2017-04","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.22","","","","2"
"2017-05","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.99","","","","2"
"2017-06","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.19","","","","2"
"2017-07","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.24","","","","2"
"2017-08","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","12.80","","","","2"
"2017-09","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.52","","","","2"
"2017-10","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.69","","","","2"
"2017-11","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.76","","","","2"
"2017-12","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.22","","","","2"
"2018-01","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.88","","","","2"
"2018-02","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.23","","","","2"
"2018-03","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","12.10","","","","2"
"2018-04","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.01","","","","2"
"2018-05","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.71","","","","2"
"2018-06","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.44","","","","2"
"2018-07","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.27","","","","2"
"2018-08","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.16","","","","2"
"2018-09","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.01","","","","2"
"2018-10","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.20","","","","2"
"2018-11","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","11.73","","","","2"
"2018-12","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","11.05","","","","2"
"2019-01","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.96","","","","2"
"2019-02","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","12.92","","","","2"
"2019-03","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","19.70","","","","2"
"2019-04","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","19.25","","","","2"
"2019-05","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","19.86","","","","2"
"2019-06","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.36","","","","2"
"2019-07","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.10","","","","2"
"2019-08","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","12.08","","","","2"
"2019-09","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","12.65","","","","2"
"2019-10","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","12.08","","","","2"
"2019-11","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","11.31","","","","2"
"2019-12","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.33","","","","2"
"2020-01","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.53","","","","2"
"2020-02","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.77","","","","2"
"2020-03","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.93","","","","2"
"2020-04","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.26","","","","2"
"2020-05","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","21.40","","","","2"
"2020-06","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","20.05","","","","2"
"2020-07","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.94","","","","2"
"2020-08","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.36","","","","2"
"2020-09","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.55","","","","2"
"2020-10","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.86","","","","2"
"2020-11","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.09","","","","2"
"2020-12","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.84","","","","2"
"2021-01","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","14.19","","","","2"
"2021-02","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","13.90","","","","2"
"2021-03","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.90","","","","2"
"2021-04","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.14","","","","2"
"2021-05","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.67","","","","2"
"2021-06","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","18.28","","","","2"
"2021-07","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.50","","","","2"
"2021-08","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.67","","","","2"
"2021-09","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.75","","","","2"
"2021-10","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","21.15","","","","2"
"2021-11","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.78","","","","2"
"2021-12","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.84","","","","2"
"2022-01","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.04","","","","2"
"2022-02","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","21.04","","","","2"
"2022-03","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.64","","","","2"
"2022-04","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.20","","","","2"
"2022-05","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.73","","","","2"
"2022-06","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","20.58","","","","2"
"2022-07","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.26","","","","2"
"2022-08","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.58","","","","2"
"2022-09","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","21.30","","","","2"
"2022-10","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.73","","","","2"
"2022-11","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.54","","","","2"
"2022-12","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.53","","","","2"
"2023-01","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","15.89","","","","2"
"2023-02","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","16.36","","","","2"
"2023-03","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.90","","","","2"
"2023-04","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","21.03","","","","2"
"2023-05","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","20.20","","","","2"
"2023-06","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","21.52","","","","2"
"2023-07","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","20.04","","","","2"
"2023-08","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","27.35","","","","2"
"2023-09","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","20.78","","","","2"
"2023-10","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","23.10","","","","2"
"2023-11","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","22.32","","","","2"
"2023-12","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","20.60","","","","2"
"2024-01","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","17.29","","","","2"
"2024-02","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","21.55","","","","2"
"2024-03","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","25.01","","","","2"
"2024-04","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","26.20","","","","2"
"2024-05","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","27.03","","","","2"
"2024-06","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","20.28","","","","2"
"2024-07","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","25.99","","","","2"
"2024-08","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","23.09","","","","2"
"2024-09","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","26.53","","","","2"
"2024-10","Nova Scotia","2016A000212","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447057","3.3","24.31","","","","2"
"2017-01","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","16.76","","","","2"
"2017-02","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","22.28","","","","2"
"2017-03","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","23.48","","","","2"
"2017-04","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","22.38","","","","2"
"2017-05","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","24.45","","","","2"
"2017-06","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","16.42","","","","2"
"2017-07","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","24.74","","","","2"
"2017-08","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","21.12","","","","2"
"2017-09","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","20.42","","","","2"
"2017-10","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","13.50","","","","2"
"2017-11","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","22.40","","","","2"
"2017-12","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","13.57","","","","2"
"2018-01","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","22.33","","","","2"
"2018-02","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","21.96","","","","2"
"2018-03","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","13.87","","","","2"
"2018-04","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","24.22","","","","2"
"2018-05","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","23.17","","","","2"
"2018-06","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","17.55","","","","2"
"2018-07","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","21.32","","","","2"
"2018-08","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","17.08","","","","2"
"2018-09","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","22.98","","","","2"
"2018-10","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","14.95","","","","2"
"2018-11","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","22.79","","","","2"
"2018-12","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","15.64","","","","2"
"2019-01","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","18.76","","","","2"
"2019-02","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","20.32","","","","2"
"2019-03","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","24.52","","","","2"
"2019-04","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","15.53","","","","2"
"2019-05","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","20.82","","","","2"
"2019-06","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","18.86","","","","2"
"2019-07","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","18.80","","","","2"
"2019-08","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","24.99","","","","2"
"2019-09","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","26.65","","","","2"
"2019-10","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","13.59","","","","2"
"2019-11","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","19.31","","","","2"
"2019-12","Nova Scotia","2016A000212","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834421","3.41","13.25","","","","2"
